2,1,0,0,3,2
9.0,9.0,8.0,6.0,15.0,14.0,39.0,0.0,0.0,0.0
3,0,1,1,2,3
9.0,9.0,8.0,6.0,15.0,14.0,39.0,0.0,0.0,0.0
