2,1,0,0,3,2
15.0,14.0,36.0,14.0,9.0,6.0,6.0,0.0,0.0,0.0
3,0,1,1,2,3
15.0,14.0,36.0,14.0,9.0,6.0,6.0,0.0,0.0,0.0
